text,is_correct,word_count,has_date
"Eleven people were killed , including three on the ground level and four in the synagogue 's basement .",False,19,False
A consonant may be added to separate vowels in hiatus .,False,11,False
Polderization and occasional flooding have created salt marsh meadows .,False,10,False
Polderization and occasional flooding have created salt marsh meadows that were found to be ideally suited to grazing sheep .,False,20,False
Canada provided a $ 5 million thermal plasma analyzer .,False,10,False
Ethylene is produced by several methods in the petrochemical industry .,False,11,False
"The main entrance to the castle is through the western barbican , an exterior defence in front of the main gate .",False,22,False
Exponentiation of a non-zero real number can be extended to negative integers .,False,13,False
"Pathogens are disease-causing organisms including bacteria , fungi , and viruses .",False,12,False
"Pathogenic micro-organisms include bacteria , fungi , and viruses .",False,10,False
"The constituency was formed for the 1998 legislative election , replacing a number of single-member constituencies used until 1995 .",False,20,True
The constituency was made at the 1998 legislative election .,False,10,True
Eigenvalues and eigenvectors have many applications in both pure and applied mathematics .,False,13,False
Eigenvalues and eigenvectors feature prominently in the analysis of linear transformations .,False,12,False
Modern dry cleaning uses solvents that do not use water to remove dirt and stains from clothing .,False,18,False
Iodic acid is used to make other iodates by reacting bases with iodic acid .,False,15,False
"There are several common methods used to enlarge piercings , of various origins and appropriate for different circumstances .",False,19,False
Fourth is the titanium shield that must be placed behind the head of all Dragsters and Funny Cars down to the Alcohol ranks .,False,24,False
The three types of endorphins that exist are made through the fragmentation of precursor proteins .,False,16,False
Potassium chloride is found as a mineral .,False,8,False
Some of the voice actors who voiced the characters in the films were unable to reprise their roles for the series .,False,22,False
"A didgeridoo is a type of musical instrument that , according to western musicological classification , falls into the category of aerophone .",False,23,False
"The strong interaction is often thought to be controlled by gluons , which ' glue ' quarks together through the strong force .",False,23,False
Event cache : Meeting organized and attended by geocachers .,False,10,False
"Knowledge of them comes chiefly from that linguistic reconstruction , along with material evidence from archaeology and archaeogenetics .",False,19,False
"Knowledge of them comes not only from language , but also from archaeology and archaeogenetics .",False,16,False
It can be made by dissolving bromine in hot potassium hydroxide .,False,12,False
"It can be made by reacting bromine , sulfur dioxide , and water .",False,14,False
Bartholin 's glands secrete mucus to provide vaginal lubrication during sexual arousal .,False,13,False
